,year,day,length,avg_weight,count,missing_scales,fish_nearby,income
7764,2014.0,39.0,50.0,0.068359375,3.0,0.0,1.0,10.0
7765,2016.0,161.0,0.0,0.2,1.0,0.0,2.0,8.793
7766,2017.0,25.0,0.0,0.5,1.0,0.0,1.0,50.0
7767,2018.0,24.0,6.0,0.5,1.0,0.0,2.0,45.3452
7768,2018.0,88.0,144.0,0.05373081,337.0,0.0,2.0,7.4011793
7769,2016.0,209.0,26.0,0.25,1.0,0.0,2.0,1337.4893
7770,2015.0,309.0,144.0,0.0032551894,776.0,0.0,2.0,7.713644
7771,2013.0,334.0,0.0,0.5,1.0,0.0,2.0,95.45441
7772,2017.0,32.0,144.0,4.048552,8164.0,4728.0,1.0,5.6
7773,2014.0,96.0,4.0,1.0,1.0,0.0,2.0,10.0
7774,2013.0,235.0,144.0,1.6740316,1703.0,0.0,4.0,29.0
7775,2018.0,119.0,0.0,0.1,1.0,0.0,2.0,4.0
7776,2012.0,202.0,122.0,0.0373553,1433.0,0.0,2.0,21.688898
7777,2016.0,63.0,2.0,1.0,1.0,0.0,1.0,5.0
7778,2014.0,78.0,144.0,2.5909631,2114.0,2083.0,3.0,58.78
7779,2012.0,43.0,0.0,1.0,1.0,0.0,1.0,109.66
7780,2013.0,217.0,16.0,0.004628816,3.0,0.0,2.0,30.0
7781,2013.0,271.0,6.0,0.020833334,1.0,0.0,2.0,15.023762
7782,2015.0,178.0,30.0,3.0517578e-05,1.0,0.0,1.0,20.009605
7783,2017.0,192.0,142.0,0.11733246,11666.0,4.0,1.0,39.671394
7784,2016.0,306.0,8.0,0.25,1.0,0.0,2.0,4.504
7785,2016.0,312.0,144.0,0.0022109626,3937.0,0.0,1.0,3.786
7786,2011.0,357.0,0.0,0.5,1.0,0.0,1.0,2013.5631
7787,2012.0,81.0,4.0,0.125,1.0,0.0,2.0,2046.15
7788,2011.0,205.0,6.0,0.5,32.0,0.0,2.0,492.32
7789,2013.0,310.0,144.0,0.29735488,341.0,0.0,4.0,65.61744
7790,2017.0,41.0,0.0,0.5,1.0,0.0,2.0,8.0
7791,2017.0,40.0,144.0,0.069659226,5726.0,0.0,2.0,5.800801
7792,2011.0,225.0,0.0,0.5,1.0,0.0,1.0,10.0
7793,2018.0,291.0,0.0,0.5,1.0,0.0,2.0,100.0
7794,2018.0,225.0,8.0,0.5,1.0,0.0,1.0,40.0
7795,2014.0,85.0,142.0,3.4227494999999996e-18,1.0,0.0,1.0,23.7
7796,2013.0,193.0,8.0,0.015625,1.0,1.0,2.0,10.0
7797,2016.0,79.0,2.0,0.25,1.0,0.0,1.0,5.0
7798,2015.0,51.0,0.0,0.5,1.0,0.0,1.0,21.749308
7799,2015.0,200.0,6.0,1.125,3.0,0.0,2.0,37.8
7800,2014.0,91.0,144.0,0.16145833,1127.0,0.0,2.0,20.0
7801,2014.0,160.0,0.0,0.5,1.0,0.0,1.0,10.0
7802,2014.0,38.0,12.0,0.027777778,1.0,0.0,2.0,1454.9493
7803,2015.0,265.0,10.0,0.06424694,10.0,0.0,1.0,31.3
7804,2017.0,263.0,2.0,0.5,1.0,0.0,2.0,10.985025
7805,2014.0,167.0,4.0,2.625,5.0,0.0,4.0,64.0
7806,2017.0,195.0,14.0,0.25,1.0,0.0,2.0,5.0
7807,2014.0,297.0,0.0,1.0,1.0,0.0,1.0,47.378777
7808,2016.0,182.0,4.0,0.05,1.0,0.0,1.0,12.5
7809,2012.0,303.0,0.0,1.0,1.0,0.0,2.0,2200.2156
7810,2012.0,22.0,0.0,0.5,1.0,0.0,1.0,18.446281
7811,2016.0,309.0,4.0,0.017857144,1.0,0.0,2.0,10.0
7812,2012.0,199.0,2.0,0.5,1.0,0.0,2.0,39.104954
7813,2014.0,141.0,6.0,0.25,1.0,0.0,1.0,3.5085893
7814,2014.0,286.0,0.0,1.0,1.0,0.0,1.0,38.22523
7815,2016.0,127.0,12.0,0.0625,1.0,0.0,2.0,12.5
7816,2014.0,81.0,44.0,1.808449e-05,1.0,0.0,1.0,11.833
7817,2015.0,287.0,4.0,0.75,2.0,0.0,2.0,17.19003
7818,2016.0,251.0,0.0,0.5,1.0,0.0,1.0,10.0
7819,2012.0,16.0,2.0,0.016327623,70.0,0.0,1.0,20.1
7820,2016.0,56.0,14.0,0.525,2.0,0.0,1.0,20.0
7821,2014.0,36.0,144.0,0.038643792,1625.0,1625.0,7.0,25.818583
7822,2015.0,324.0,8.0,2.625,4.0,0.0,1.0,15.4
7823,2013.0,168.0,8.0,0.65625,4.0,0.0,2.0,25.798008
7824,2016.0,183.0,144.0,0.06252745,2271.0,0.0,2.0,20.0
7825,2016.0,79.0,0.0,0.33333334,1.0,0.0,1.0,5.0
7826,2015.0,269.0,40.0,0.010914385,25.0,25.0,1.0,25.061405
7827,2014.0,351.0,0.0,1.0,1.0,0.0,2.0,4.03826
7828,2014.0,291.0,2.0,2.0,2.0,0.0,4.0,10.4495735
7829,2015.0,164.0,0.0,0.5,1.0,0.0,1.0,22.2
7830,2013.0,219.0,18.0,0.038085938,4.0,0.0,2.0,73.009
7831,2018.0,306.0,0.0,1.0,1.0,0.0,2.0,19.020922
7832,2017.0,169.0,140.0,0.003906272,6354.0,0.0,2.0,197.37791
7833,2016.0,77.0,144.0,0.02850592,6059.0,0.0,1.0,5.0
7834,2014.0,138.0,144.0,0.0013558323,717.0,644.0,2.0,10.68
7835,2015.0,195.0,24.0,0.06033179,11.0,0.0,1.0,17.9
7836,2016.0,248.0,20.0,0.125,1.0,0.0,2.0,66.28312
7837,2017.0,88.0,0.0,1.0,1.0,0.0,1.0,3.0
7838,2016.0,108.0,144.0,0.017044561,2220.0,0.0,2.0,81.23896
7839,2016.0,183.0,0.0,0.5,1.0,0.0,2.0,147.47363
7840,2018.0,192.0,20.0,0.5,1.0,0.0,2.0,57.11644
7841,2011.0,106.0,48.0,4.5776367e-05,1.0,1.0,2.0,6.1
7842,2013.0,209.0,14.0,1.0,1.0,0.0,2.0,14.712059
7843,2013.0,308.0,0.0,0.025,1.0,0.0,2.0,10.0
7844,2016.0,160.0,0.0,0.5,1.0,0.0,2.0,12.0
7845,2014.0,95.0,2.0,0.1,1.0,0.0,2.0,47.5
7846,2016.0,134.0,14.0,0.78194445,6.0,0.0,2.0,12.0
7847,2015.0,325.0,144.0,0.30286524,2267.0,0.0,2.0,3.2223637
7848,2014.0,62.0,0.0,0.06666667,1.0,0.0,1.0,30.0
7849,2016.0,123.0,0.0,1.0,1.0,0.0,1.0,29.99
7850,2015.0,171.0,2.0,0.041666668,1.0,0.0,1.0,20.8
7851,2011.0,45.0,0.0,0.5,1.0,0.0,1.0,10.0
7852,2017.0,183.0,64.0,0.25,1.0,0.0,2.0,12.389826
7853,2018.0,17.0,0.0,1.0,1.0,0.0,2.0,15.84
7854,2016.0,237.0,48.0,0.0009765625,1.0,0.0,2.0,11.36
7855,2018.0,285.0,2.0,4.0,7.0,0.0,7.0,134.88318
7856,2016.0,78.0,144.0,0.014054675,5259.0,0.0,1.0,5.0
7857,2013.0,348.0,0.0,1.0,1.0,0.0,1.0,29.097
7858,2017.0,25.0,144.0,0.625362,2810.0,0.0,2.0,8.0
7859,2016.0,196.0,2.0,1.0,1.0,0.0,2.0,12.5
7860,2012.0,267.0,102.0,1.0,1.0,0.0,2.0,31.198
7861,2013.0,320.0,0.0,1.0,1.0,0.0,1.0,5.2
7862,2018.0,201.0,8.0,0.25,1.0,0.0,1.0,33.298054
7863,2011.0,320.0,4.0,0.071428575,15.0,0.0,1.0,20.8
7864,2014.0,9.0,0.0,1.0,1.0,0.0,1.0,9.377925
7865,2016.0,235.0,6.0,0.16280566,8.0,0.0,2.0,8.167768
7866,2013.0,117.0,0.0,1.0,1.0,0.0,1.0,4.5
7867,2016.0,179.0,144.0,0.2500962,1272.0,0.0,2.0,23.181898
7868,2014.0,209.0,144.0,3.7983955e-05,1370.0,1370.0,2.0,5.204
7869,2015.0,254.0,2.0,0.5,1.0,0.0,2.0,5.0736494
7870,2014.0,92.0,144.0,0.4159311,1754.0,0.0,2.0,8.353
7871,2012.0,365.0,12.0,0.0625,1.0,0.0,2.0,80.0
7872,2013.0,35.0,0.0,0.5,1.0,0.0,1.0,29.2
7873,2015.0,327.0,0.0,0.5,1.0,0.0,2.0,10.353821
7874,2016.0,159.0,0.0,0.5,1.0,0.0,2.0,12.2
7875,2016.0,23.0,2.0,1.0,1.0,0.0,2.0,7.6379
7876,2013.0,266.0,4.0,0.75,2.0,0.0,2.0,568.56
7877,2014.0,117.0,0.0,0.015625,1.0,0.0,1.0,3.3045928
7878,2013.0,133.0,0.0,2.0,2.0,0.0,4.0,38.074303
7879,2014.0,142.0,0.0,0.5,1.0,0.0,1.0,27.995
7880,2011.0,134.0,0.0,1.0,1.0,0.0,1.0,10.718581
7881,2016.0,349.0,0.0,0.5,1.0,0.0,2.0,10.0
7882,2016.0,179.0,4.0,0.5,1.0,0.0,2.0,214.55098
7883,2016.0,185.0,38.0,0.25,1.0,0.0,1.0,7.2953973
7884,2012.0,331.0,144.0,6.570760000000001e-32,1518.0,0.0,2.0,14.21821
7885,2017.0,97.0,40.0,1.34375,8.0,0.0,2.0,41.76332
7886,2016.0,302.0,34.0,0.00012207031,1.0,0.0,2.0,10.0
7887,2013.0,202.0,0.0,1.0,2.0,0.0,3.0,43.0
7888,2017.0,59.0,16.0,0.021296296,2.0,1.0,1.0,4.6785727
7889,2013.0,282.0,2.0,0.25,1.0,0.0,1.0,20.0
7890,2017.0,106.0,4.0,0.0033333334,1.0,0.0,2.0,3.258
7891,2013.0,141.0,0.0,0.5,1.0,0.0,2.0,133.94455
7892,2016.0,298.0,58.0,0.008959091,3.0,0.0,2.0,8.0
7893,2012.0,180.0,60.0,0.006805359,17.0,17.0,1.0,130.178
7894,2018.0,242.0,0.0,1.0,1.0,0.0,1.0,9.336195
7895,2016.0,98.0,144.0,0.06531284,3720.0,0.0,2.0,41.0
7896,2013.0,59.0,0.0,0.5,1.0,0.0,2.0,3.031146
7897,2011.0,193.0,0.0,0.5,1.0,0.0,1.0,29.774643
7898,2011.0,262.0,60.0,2.3841858e-07,43.0,0.0,2.0,7.375
7899,2014.0,206.0,4.0,0.125,1.0,0.0,1.0,7.228842
7900,2015.0,104.0,8.0,1.59375,11.0,0.0,1.0,37.618
7901,2011.0,72.0,2.0,1.0769231,28.0,0.0,2.0,498.2
7902,2018.0,33.0,144.0,3.2716286,12325.0,12325.0,2.0,25.224852
7903,2016.0,285.0,144.0,0.007861328,4170.0,0.0,2.0,10.0
7904,2016.0,357.0,16.0,0.5,1.0,0.0,2.0,10.0
7905,2016.0,151.0,2.0,1.0,2.0,0.0,2.0,12.35442
7906,2013.0,143.0,50.0,0.011990028,22.0,0.0,1.0,24.9
7907,2013.0,303.0,2.0,0.1,1.0,0.0,2.0,10.0
7908,2016.0,30.0,14.0,0.5,1.0,0.0,2.0,29.786808
7909,2013.0,356.0,0.0,1.0,1.0,0.0,1.0,67.1
7910,2015.0,182.0,144.0,0.051242802,1638.0,0.0,1.0,27.2
7911,2016.0,326.0,24.0,0.00024414062,1.0,0.0,2.0,10.0
7912,2016.0,302.0,0.0,0.5,1.0,0.0,1.0,52.23725
7913,2017.0,54.0,144.0,0.75958014,5228.0,0.0,2.0,8.0
7914,2013.0,131.0,0.0,1.0,1.0,0.0,2.0,20.5004
7915,2012.0,42.0,6.0,0.125,1.0,0.0,2.0,3.6754315
7916,2016.0,247.0,0.0,0.5,1.0,0.0,1.0,20.0
7917,2014.0,79.0,2.0,0.33333334,1.0,0.0,1.0,5.0
7918,2016.0,334.0,22.0,0.125,1.0,0.0,2.0,10.0
7919,2017.0,317.0,4.0,1.0,1.0,0.0,2.0,13.268206
7920,2013.0,157.0,2.0,0.5,1.0,0.0,2.0,19.15
7921,2016.0,91.0,2.0,0.5,1.0,0.0,1.0,10.0
7922,2016.0,280.0,144.0,0.15005341,5481.0,0.0,1.0,50.0
7923,2014.0,145.0,4.0,2.5,3.0,0.0,2.0,180.0
7924,2016.0,208.0,2.0,0.25,1.0,0.0,1.0,356.691
7925,2016.0,4.0,144.0,0.105403475,2924.0,0.0,1.0,9.2436
7926,2016.0,150.0,144.0,0.0382121,1996.0,0.0,2.0,29.165356
7927,2014.0,143.0,8.0,0.53125,2.0,0.0,3.0,134.998
7928,2014.0,2.0,40.0,2.7559924,15.0,2.0,8.0,797.77
7929,2017.0,86.0,6.0,0.083333336,1.0,0.0,2.0,48.776
7930,2013.0,79.0,24.0,0.0024414062,3.0,0.0,2.0,21.17
7931,2016.0,174.0,144.0,0.4824176,5402.0,1354.0,2.0,6.1110764
7932,2013.0,316.0,0.0,1.0,1.0,0.0,2.0,25.0
7933,2014.0,142.0,2.0,1.0,1.0,0.0,1.0,4.84
7934,2016.0,160.0,2.0,1.0,1.0,0.0,2.0,12.0
7935,2013.0,40.0,56.0,0.0013053998,8.0,8.0,2.0,25.0
7936,2014.0,191.0,8.0,0.03125,1.0,0.0,1.0,130.0
7937,2016.0,166.0,10.0,0.03125,1.0,0.0,2.0,3.9874191
7938,2016.0,185.0,2.0,0.16666667,1.0,0.0,1.0,15.0
7939,2016.0,92.0,0.0,0.5,1.0,0.0,1.0,15.0
7940,2016.0,175.0,20.0,0.0078125,1.0,0.0,2.0,10.0
7941,2013.0,360.0,2.0,0.5,1.0,0.0,1.0,23.748936
7942,2018.0,102.0,0.0,1.0,1.0,0.0,2.0,59.91988
7943,2016.0,205.0,2.0,1.0,1.0,0.0,1.0,3.044
7944,2013.0,302.0,2.0,2.0,3.0,0.0,6.0,72.98628
7945,2014.0,49.0,4.0,1.0,1.0,0.0,2.0,7.999
7946,2014.0,100.0,4.0,1.25,2.0,0.0,2.0,9.873762
7947,2016.0,131.0,54.0,0.03125,1.0,0.0,2.0,11.192
7948,2016.0,13.0,4.0,0.1,1.0,0.0,1.0,10.0
7949,2011.0,38.0,32.0,4.2434897,16.0,1.0,2.0,11331.4
7950,2013.0,145.0,0.0,0.5,1.0,0.0,2.0,8.512482
7951,2015.0,214.0,2.0,0.2,1.0,0.0,1.0,25.5
7952,2011.0,274.0,18.0,0.0009765625,1.0,0.0,1.0,10.381308
7953,2016.0,18.0,144.0,7.555178e-05,577.0,0.0,2.0,150.5887
7954,2014.0,87.0,4.0,0.25,1.0,0.0,2.0,5.6246
7955,2013.0,314.0,0.0,1.0,1.0,0.0,2.0,29.26
7956,2015.0,12.0,144.0,0.12663892,2471.0,2.0,2.0,12.074477
7957,2014.0,158.0,4.0,0.16666667,1.0,0.0,1.0,4.42476
7958,2014.0,87.0,0.0,1.0,1.0,0.0,2.0,1000.0
7959,2016.0,319.0,0.0,1.0,1.0,0.0,2.0,8.0
7960,2016.0,215.0,144.0,0.5289813,7833.0,0.0,1.0,30.0
7961,2015.0,40.0,8.0,0.041666668,1.0,0.0,2.0,46.357666
7962,2018.0,268.0,136.0,0.44338182,6397.0,0.0,2.0,7.5736
7963,2015.0,234.0,0.0,0.5,1.0,0.0,2.0,8.505492
7964,2014.0,85.0,2.0,1.0,1.0,0.0,2.0,7.5
7965,2014.0,7.0,16.0,0.25,3.0,0.0,2.0,28.498
7966,2016.0,73.0,0.0,1.0,1.0,0.0,1.0,30.0
7967,2014.0,255.0,144.0,0.015613135,1595.0,1586.0,2.0,135.226
7968,2016.0,81.0,144.0,0.0065671336,5381.0,5200.0,4.0,263.99353
7969,2016.0,316.0,2.0,0.125,1.0,0.0,2.0,8.457
7970,2014.0,258.0,8.0,0.125,1.0,0.0,2.0,10.0
7971,2014.0,165.0,10.0,0.015625,1.0,0.0,1.0,9.0
7972,2013.0,267.0,0.0,0.5,1.0,0.0,2.0,9.0
7973,2017.0,287.0,0.0,0.25,1.0,0.0,2.0,3.0235374
7974,2014.0,275.0,8.0,0.125,1.0,0.0,2.0,77.86672
7975,2015.0,260.0,8.0,0.078125,2.0,0.0,1.0,30.8
7976,2014.0,1.0,0.0,1.0,1.0,0.0,2.0,4.213
7977,2015.0,48.0,6.0,0.22386202,15.0,0.0,1.0,4.25
7978,2013.0,128.0,2.0,0.5,1.0,0.0,2.0,244.72809
7979,2018.0,299.0,30.0,0.125,1.0,0.0,2.0,109.31938
7980,2015.0,355.0,144.0,0.024614235,5764.0,5572.0,2.0,22.43
7981,2018.0,236.0,132.0,0.47576848,4951.0,0.0,2.0,3.152
7982,2012.0,32.0,12.0,0.015625,1.0,0.0,1.0,3.5429022
7983,2014.0,243.0,72.0,0.75,2.0,0.0,2.0,5.8137093
7984,2013.0,55.0,4.0,0.125,1.0,0.0,2.0,5.5567036
7985,2016.0,67.0,144.0,0.027354665,1211.0,0.0,1.0,10.0
7986,2014.0,364.0,144.0,0.0102206385,3011.0,2948.0,2.0,66.9
7987,2013.0,311.0,6.0,0.75,2.0,0.0,1.0,135.47
7988,2014.0,194.0,144.0,1.3154275,588.0,0.0,1.0,4.0471926
7989,2015.0,192.0,10.0,0.5,1.0,0.0,1.0,17.5
7990,2014.0,75.0,4.0,1.0,1.0,0.0,1.0,15.74
7991,2018.0,12.0,136.0,0.18232962,11713.0,0.0,2.0,6.820925
7992,2014.0,175.0,144.0,6.378299,1405.0,811.0,21.0,172.003
7993,2014.0,87.0,2.0,0.5,1.0,0.0,2.0,30.0
7994,2013.0,275.0,94.0,1.4210855e-14,1.0,0.0,1.0,30.0
7995,2014.0,255.0,144.0,0.005349738,1664.0,1656.0,2.0,60.099495
7996,2012.0,172.0,0.0,0.5,1.0,0.0,2.0,131.14836
7997,2011.0,61.0,4.0,1.0,1.0,0.0,1.0,10.0
7998,2014.0,181.0,144.0,0.0005070823,1400.0,1337.0,2.0,97.00501
7999,2018.0,191.0,4.0,0.125,1.0,0.0,1.0,4.6447167
8000,2016.0,302.0,144.0,1.0027531,3514.0,0.0,2.0,6.37284
8001,2016.0,232.0,6.0,2.3333333,5.0,0.0,3.0,37.0
8002,2015.0,210.0,0.0,1.0,2.0,0.0,2.0,14.150542
8003,2013.0,261.0,8.0,0.537037,2.0,0.0,2.0,10.0
8004,2017.0,59.0,64.0,6.1035156e-05,1.0,0.0,2.0,199.31567
8005,2016.0,343.0,10.0,0.1875,1.0,1.0,2.0,13.0
8006,2016.0,271.0,8.0,0.0022778092,1.0,1.0,4.0,29.7
8007,2016.0,322.0,4.0,0.018518519,1.0,0.0,2.0,8.0
8008,2014.0,79.0,144.0,0.70520246,1873.0,16.0,2.0,78.8562
8009,2011.0,106.0,120.0,1.8626451e-09,1.0,0.0,2.0,206.9
8010,2014.0,358.0,6.0,1.0,1.0,0.0,2.0,14.981363
8011,2012.0,33.0,2.0,0.1,2.0,0.0,1.0,45.663433
8012,2011.0,330.0,6.0,0.08243728,52.0,0.0,3.0,11.492042
8013,2014.0,36.0,144.0,0.6050008,582.0,0.0,2.0,1198.1715
8014,2013.0,308.0,16.0,0.001953125,1.0,0.0,2.0,16.477
8015,2018.0,305.0,4.0,0.25,1.0,0.0,1.0,19.0
8016,2013.0,41.0,0.0,1.0,1.0,0.0,2.0,7.8795137
8017,2016.0,78.0,144.0,0.022297187,5818.0,4306.0,2.0,51.190445
8018,2015.0,162.0,144.0,0.51196533,1634.0,0.0,1.0,22.2
8019,2014.0,289.0,0.0,4.0,4.0,0.0,6.0,132.9
8020,2018.0,8.0,142.0,0.041626927,12001.0,0.0,2.0,17.4312
8021,2015.0,203.0,38.0,7.580984e-05,25.0,0.0,2.0,3.851
8022,2018.0,10.0,136.0,0.27834034,11326.0,0.0,1.0,49.99
8023,2015.0,252.0,144.0,0.1525448,1190.0,0.0,1.0,28.6
8024,2018.0,213.0,144.0,0.007059864,446.0,0.0,2.0,41.261257
8025,2017.0,87.0,144.0,0.011365246,7934.0,0.0,2.0,8.0
8026,2013.0,272.0,22.0,0.140625,2.0,0.0,3.0,13.17551
8027,2016.0,183.0,10.0,0.375,4.0,0.0,2.0,11.998757
8028,2012.0,338.0,12.0,0.015625,1.0,0.0,2.0,40.54745
8029,2014.0,227.0,144.0,0.055970468,1795.0,1743.0,2.0,11.31
8030,2016.0,193.0,144.0,0.024488842,1566.0,0.0,2.0,12.0
8031,2015.0,314.0,142.0,4.466088e-08,2924.0,0.0,1.0,14.1
8032,2014.0,5.0,0.0,1.0,1.0,0.0,1.0,4.0
8033,2016.0,363.0,4.0,0.25,1.0,0.0,2.0,7.0
8034,2016.0,208.0,60.0,0.29436067,10.0,0.0,2.0,38.82744
8035,2013.0,318.0,10.0,0.0006510417,1.0,0.0,2.0,12.2
8036,2016.0,274.0,60.0,0.0014648438,1.0,1.0,1.0,29.99838
8037,2011.0,317.0,0.0,1.0,1.0,0.0,2.0,3.0
8038,2016.0,154.0,8.0,0.03125,1.0,0.0,2.0,5.2051535
8039,2016.0,194.0,144.0,5.8851376,5564.0,0.0,1.0,39.999
8040,2017.0,48.0,6.0,0.5,1.0,0.0,2.0,7.5
8041,2011.0,120.0,20.0,0.001953125,1.0,0.0,2.0,3.1
8042,2016.0,238.0,2.0,1.5,2.0,0.0,1.0,30.0
8043,2014.0,11.0,2.0,1.0,1.0,0.0,2.0,20.560646
8044,2017.0,198.0,8.0,0.00066137564,1.0,0.0,2.0,5.1963196
8045,2016.0,91.0,144.0,0.0054569514,3674.0,0.0,2.0,41.0
8046,2013.0,107.0,0.0,1.0,1.0,0.0,2.0,49.9
8047,2017.0,10.0,14.0,0.0078125,1.0,0.0,2.0,8.0
8048,2015.0,310.0,144.0,0.00033366427,3342.0,0.0,1.0,13.3
8049,2015.0,14.0,0.0,0.5,1.0,0.0,1.0,79.79
8050,2013.0,356.0,0.0,1.0,1.0,0.0,1.0,11.771066
8051,2013.0,132.0,26.0,0.0020751953,2.0,1.0,6.0,149.7
8052,2016.0,146.0,144.0,0.8774848,4817.0,0.0,1.0,10.402
8053,2015.0,206.0,0.0,0.5,1.0,0.0,2.0,24.504837
8054,2011.0,254.0,64.0,1.2234638e-07,39.0,0.0,1.0,12.1
8055,2016.0,146.0,26.0,0.0028897373,2.0,1.0,2.0,18.190985
8056,2016.0,120.0,144.0,1.2383529,2291.0,0.0,1.0,15.0
8057,2011.0,239.0,2.0,0.5,44.0,0.0,1.0,13.5
8058,2017.0,59.0,38.0,0.33344728,21.0,0.0,1.0,6.774
8059,2011.0,325.0,6.0,0.0012661206,21.0,0.0,1.0,10.194551
8060,2015.0,263.0,16.0,0.024499478,5.0,5.0,2.0,19.75
8061,2012.0,5.0,2.0,0.016196279,56.0,0.0,2.0,8.9
8062,2013.0,310.0,144.0,0.9469375,1322.0,0.0,1.0,20.0
8063,2016.0,90.0,144.0,0.033925492,1274.0,0.0,1.0,5.0
8064,2016.0,48.0,0.0,1.0,1.0,0.0,2.0,7.0614877
8065,2017.0,31.0,8.0,0.007142857,1.0,0.0,2.0,10.0
8066,2014.0,80.0,0.0,0.5,1.0,0.0,2.0,10.0
8067,2015.0,330.0,76.0,1.9073486e-06,1.0,0.0,2.0,132.78593
8068,2016.0,208.0,18.0,0.21875,3.0,0.0,1.0,27.18033
8069,2016.0,159.0,2.0,0.25,1.0,0.0,2.0,12.0
8070,2016.0,272.0,18.0,0.03185779,6.0,0.0,1.0,40.0
8071,2014.0,79.0,144.0,1.0025922,1816.0,1.0,4.0,199.977
8072,2013.0,303.0,6.0,0.083333336,3.0,0.0,4.0,16.0
8073,2011.0,135.0,12.0,0.015625,1.0,0.0,1.0,17.1
8074,2016.0,92.0,2.0,0.5,1.0,0.0,2.0,30.0
8075,2011.0,203.0,48.0,0.125,1.0,0.0,2.0,15.505
8076,2016.0,216.0,0.0,0.5,1.0,0.0,1.0,42.477295
8077,2013.0,61.0,10.0,1.0,1.0,0.0,2.0,48.760674
8078,2014.0,91.0,0.0,1.0,1.0,0.0,2.0,45.0
8079,2013.0,277.0,12.0,0.33333334,2.0,0.0,1.0,17.82
8080,2011.0,58.0,22.0,0.48914993,70.0,0.0,2.0,39.9
8081,2015.0,253.0,144.0,0.0040733228,3686.0,3242.0,2.0,3.964
8082,2018.0,264.0,144.0,0.7086007,3833.0,0.0,1.0,197.10579
8083,2012.0,69.0,2.0,0.25,1.0,0.0,2.0,407.0
8084,2016.0,111.0,8.0,0.125,1.0,0.0,2.0,12.5
8085,2011.0,348.0,4.0,0.25,1.0,0.0,1.0,414.5
8086,2015.0,180.0,8.0,0.34375,6.0,0.0,2.0,7.461758
8087,2014.0,118.0,144.0,1.3552907,1236.0,652.0,9.0,1213.0
8088,2016.0,155.0,144.0,0.06634211,5161.0,0.0,2.0,26.492
8089,2015.0,201.0,144.0,0.0023203196,3749.0,3500.0,2.0,68.64593
8090,2016.0,313.0,0.0,0.5,1.0,0.0,2.0,8.0
8091,2016.0,156.0,18.0,0.00390625,1.0,0.0,2.0,12.0
8092,2016.0,174.0,144.0,0.011347453,528.0,0.0,1.0,19.962317
8093,2012.0,208.0,4.0,0.25,1.0,0.0,2.0,329.87634
8094,2016.0,270.0,0.0,0.5,1.0,0.0,1.0,30.0
8095,2016.0,174.0,142.0,0.012782224,640.0,0.0,2.0,163.99579
8096,2013.0,289.0,8.0,0.5,3.0,0.0,6.0,27.4625
8097,2017.0,10.0,8.0,0.5,2.0,0.0,2.0,4.29456
8098,2017.0,154.0,14.0,0.03125,1.0,0.0,2.0,30.0225
8099,2014.0,105.0,2.0,0.5,1.0,0.0,1.0,8.29104
8100,2012.0,364.0,0.0,1.0,1.0,0.0,1.0,39.835
8101,2014.0,100.0,144.0,1.0178409,1945.0,27.0,2.0,116.09
8102,2013.0,290.0,4.0,0.25,1.0,0.0,2.0,19.999
8103,2016.0,341.0,10.0,0.0625,1.0,0.0,2.0,8.0
8104,2014.0,290.0,4.0,0.2509337,2.0,1.0,2.0,50.0
8105,2018.0,233.0,0.0,0.5,1.0,0.0,1.0,5.9
8106,2014.0,80.0,144.0,1.1821114,2066.0,1.0,3.0,59.7
8107,2018.0,133.0,2.0,0.34871796,2.0,1.0,2.0,7.421853
8108,2016.0,328.0,16.0,1.0,1.0,0.0,2.0,27.622223
8109,2016.0,29.0,2.0,0.5,1.0,0.0,2.0,3.4869373
8110,2012.0,286.0,2.0,1.0,1.0,0.0,2.0,6.7249036
8111,2013.0,281.0,0.0,1.0,1.0,0.0,2.0,20.0
8112,2015.0,310.0,2.0,0.25,1.0,0.0,1.0,14.1
8113,2014.0,48.0,8.0,0.25,1.0,0.0,2.0,18.19
8114,2013.0,310.0,2.0,1.5,2.0,0.0,4.0,49.188
8115,2016.0,86.0,4.0,0.125,1.0,0.0,1.0,10.0
8116,2013.0,293.0,8.0,2.0151515,3.0,0.0,4.0,25.8
8117,2014.0,140.0,144.0,1.4403065,819.0,0.0,2.0,30.291761
8118,2013.0,130.0,0.0,0.5,1.0,0.0,2.0,106.67987
8119,2016.0,115.0,8.0,0.002688172,1.0,0.0,2.0,693.6981
8120,2012.0,360.0,2.0,0.011035654,14.0,0.0,1.0,10.3
8121,2015.0,92.0,74.0,0.0011905568,35.0,35.0,2.0,17.87175
8122,2011.0,249.0,42.0,0.00024414062,1.0,0.0,2.0,10.2
8123,2016.0,71.0,0.0,1.0,1.0,0.0,1.0,30.006
8124,2016.0,323.0,8.0,0.0625,1.0,0.0,2.0,61.045883
8125,2014.0,107.0,8.0,0.0625,1.0,0.0,2.0,4.7847724
8126,2014.0,196.0,2.0,0.125,1.0,0.0,1.0,3.2376666
8127,2013.0,291.0,12.0,0.6484375,4.0,0.0,6.0,92.0
8128,2011.0,227.0,0.0,1.0,1.0,0.0,1.0,10.0
8129,2015.0,326.0,144.0,0.0043020803,357.0,0.0,1.0,16.281332
8130,2017.0,89.0,2.0,1.5,2.0,0.0,3.0,39.67048
8131,2016.0,160.0,144.0,1.2349256,5294.0,3818.0,2.0,3.6940782
